id,input,output,example_id
5046," tree = [1,2,3,4,5,6,7,8,9,10], target = 5", 5," 4:
"
5046," tree = [1,2,null,3], target = 2", 2," 5:
"
5047," tree = [7,4,3,null,null,6,19], target = 3", 3," 1:
"
5047," tree = [7], target =  7", 7," 2:
"
5047," tree = [8,null,6,null,5,null,4,null,3,null,2,null,1], target = 4", 4," 3:
"
5047," tree = [1,2,3,4,5,6,7,8,9,10], target = 5", 5," 4:
"
5047," tree = [1,2,null,3], target = 2", 2," 5:
"
5048," tree = [7,4,3,null,null,6,19], target = 3", 3," 1:
"
5048," tree = [7], target =  7", 7," 2:
"
5048," tree = [8,null,6,null,5,null,4,null,3,null,2,null,1], target = 4", 4," 3:
"
5048," tree = [1,2,3,4,5,6,7,8,9,10], target = 5", 5," 4:
"
5048," tree = [1,2,null,3], target = 2", 2," 5:
"
5049," tree = [7,4,3,null,null,6,19], target = 3", 3," 1:
"
5049," tree = [7], target =  7", 7," 2:
"
5049," tree = [8,null,6,null,5,null,4,null,3,null,2,null,1], target = 4", 4," 3:
"
5049," tree = [1,2,3,4,5,6,7,8,9,10], target = 5", 5," 4:
"
5049," tree = [1,2,null,3], target = 2", 2," 5:
"
5050," matrix = [[3,7,8],[9,11,13],[15,16,17]]", [15]," 1:
"
5050," matrix = [[1,10,4,2],[9,3,8,7],[15,16,17,12]]", [12]," 2:
"
5050," matrix = [[7,8],[1,2]]", [7]," 3:
"
5051," matrix = [[3,7,8],[9,11,13],[15,16,17]]", [15]," 1:
"
5051," matrix = [[1,10,4,2],[9,3,8,7],[15,16,17,12]]", [12]," 2:
"
5051," matrix = [[7,8],[1,2]]", [7]," 3:
"
5052," matrix = [[3,7,8],[9,11,13],[15,16,17]]", [15]," 1:
"
5052," matrix = [[1,10,4,2],[9,3,8,7],[15,16,17,12]]", [12]," 2:
"
5052," matrix = [[7,8],[1,2]]", [7]," 3:
"
5053," matrix = [[3,7,8],[9,11,13],[15,16,17]]", [15]," 1:
"
5053," matrix = [[1,10,4,2],[9,3,8,7],[15,16,17,12]]", [12]," 2:
"
5053," matrix = [[7,8],[1,2]]", [7]," 3:
"
5058," root = [1,null,2,null,3,null,4,null,null]"," [2,1,3,null,null,null,4]"," 1:
"
5059," root = [1,null,2,null,3,null,4,null,null]"," [2,1,3,null,null,null,4]"," 1:
"
5060," root = [1,null,2,null,3,null,4,null,null]"," [2,1,3,null,null,null,4]"," 1:
"
5061," root = [1,null,2,null,3,null,4,null,null]"," [2,1,3,null,null,null,4]"," 1:
"
5062," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 2", 60," 1:
"
5062," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 3", 68," 2:
"
5062," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 4", 72," 3:
"
5063," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 2", 60," 1:
"
5063," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 3", 68," 2:
"
5063," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 4", 72," 3:
"
5064," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 2", 60," 1:
"
5064," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 3", 68," 2:
"
5064," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 4", 72," 3:
"
5065," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 2", 60," 1:
"
5065," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 3", 68," 2:
"
5065," n = 6, speed = [2,10,3,1,5,8], efficiency = [5,4,3,9,7,2], k = 4", 72," 3:
"
5066," arr1 = [4,5,8], arr2 = [10,9,1,8], d = 2", 2," 1:
"
5066," arr1 = [1,4,2,3], arr2 = [-4,-3,6,10,20,30], d = 3", 2," 2:
"
5066," arr1 = [2,1,100,3], arr2 = [-5,-2,10,-3,7], d = 6", 1," 3:
"
5067," arr1 = [4,5,8], arr2 = [10,9,1,8], d = 2", 2," 1:
"
5067," arr1 = [1,4,2,3], arr2 = [-4,-3,6,10,20,30], d = 3", 2," 2:
"
5067," arr1 = [2,1,100,3], arr2 = [-5,-2,10,-3,7], d = 6", 1," 3:
"
5068," arr1 = [4,5,8], arr2 = [10,9,1,8], d = 2", 2," 1:
"
5068," arr1 = [1,4,2,3], arr2 = [-4,-3,6,10,20,30], d = 3", 2," 2:
"
5068," arr1 = [2,1,100,3], arr2 = [-5,-2,10,-3,7], d = 6", 1," 3:
"
5069," arr1 = [4,5,8], arr2 = [10,9,1,8], d = 2", 2," 1:
"
5069," arr1 = [1,4,2,3], arr2 = [-4,-3,6,10,20,30], d = 3", 2," 2:
"
5069," arr1 = [2,1,100,3], arr2 = [-5,-2,10,-3,7], d = 6", 1," 3:
"
5070," n = 3, reservedSeats = [[1,2],[1,3],[1,8],[2,6],[3,1],[3,10]]", 4," 1:
"
5070," n = 2, reservedSeats = [[2,1],[1,8],[2,6]]", 2," 2:
"
5070," n = 4, reservedSeats = [[4,3],[1,4],[4,6],[1,7]]", 4," 3:
"
5071," n = 3, reservedSeats = [[1,2],[1,3],[1,8],[2,6],[3,1],[3,10]]", 4," 1:
"
5071," n = 2, reservedSeats = [[2,1],[1,8],[2,6]]", 2," 2:
"
5071," n = 4, reservedSeats = [[4,3],[1,4],[4,6],[1,7]]", 4," 3:
"
5072," n = 3, reservedSeats = [[1,2],[1,3],[1,8],[2,6],[3,1],[3,10]]", 4," 1:
"
5072," n = 2, reservedSeats = [[2,1],[1,8],[2,6]]", 2," 2:
"
5072," n = 4, reservedSeats = [[4,3],[1,4],[4,6],[1,7]]", 4," 3:
"
5073," n = 3, reservedSeats = [[1,2],[1,3],[1,8],[2,6],[3,1],[3,10]]", 4," 1:
"
5073," n = 2, reservedSeats = [[2,1],[1,8],[2,6]]", 2," 2:
"
5073," n = 4, reservedSeats = [[4,3],[1,4],[4,6],[1,7]]", 4," 3:
"
5074," slices = [1,2,3,4,5,6]", 10," 1:
"
5074," slices = [8,9,8,6,1,1]", 16," 2:
"
5074," slices = [4,1,2,5,8,3,1,9,7]", 21," 3:
"
5074," slices = [3,1,2]", 3," 4:
"
5075," slices = [1,2,3,4,5,6]", 10," 1:
"
5075," slices = [8,9,8,6,1,1]", 16," 2:
"
5075," slices = [4,1,2,5,8,3,1,9,7]", 21," 3:
"
5075," slices = [3,1,2]", 3," 4:
"
5076," slices = [1,2,3,4,5,6]", 10," 1:
"
5076," slices = [8,9,8,6,1,1]", 16," 2:
"
5076," slices = [4,1,2,5,8,3,1,9,7]", 21," 3:
"
5076," slices = [3,1,2]", 3," 4:
"
5077," slices = [1,2,3,4,5,6]", 10," 1:
"
5077," slices = [8,9,8,6,1,1]", 16," 2:
"
5077," slices = [4,1,2,5,8,3,1,9,7]", 21," 3:
"
5077," slices = [3,1,2]", 3," 4:
"
5078," nums = [21,4,7]", 32," 1:
"
5079," nums = [21,4,7]", 32," 1:
"
5080," nums = [21,4,7]", 32," 1:
"
5081," nums = [21,4,7]", 32," 1:
"
5082," grid = [[2,4,3],[6,5,2]]", true," 1:
"
5082," grid = [[1,2,1],[1,2,1]]", false," 2:
"
5082," grid = [[1,1,2]]", false," 3:
"
5082," grid = [[1,1,1,1,1,1,3]]", true," 4:
"
5082," grid = [[2],[2],[2],[2],[2],[2],[6]]", true," 5:
"
5083," grid = [[2,4,3],[6,5,2]]", true," 1:
"
5083," grid = [[1,2,1],[1,2,1]]", false," 2:
"
5083," grid = [[1,1,2]]", false," 3:
"
5083," grid = [[1,1,1,1,1,1,3]]", true," 4:
"
5083," grid = [[2],[2],[2],[2],[2],[2],[6]]", true," 5:
"
5084," grid = [[2,4,3],[6,5,2]]", true," 1:
"
5084," grid = [[1,2,1],[1,2,1]]", false," 2:
"
5084," grid = [[1,1,2]]", false," 3:
"
5084," grid = [[1,1,1,1,1,1,3]]", true," 4:
"
5084," grid = [[2],[2],[2],[2],[2],[2],[6]]", true," 5:
"
5085," grid = [[2,4,3],[6,5,2]]", true," 1:
"
5085," grid = [[1,2,1],[1,2,1]]", false," 2:
"
5085," grid = [[1,1,2]]", false," 3:
"
5085," grid = [[1,1,1,1,1,1,3]]", true," 4:
"
5085," grid = [[2],[2],[2],[2],[2],[2],[6]]", true," 5:
"
5086," arr = [2,2,3,4]", 2," 1:
"
5086," arr = [1,2,2,3,3,3]", 3," 2:
"
5086," arr = [2,2,2,3,3]", -1," 3:
"
5086, arr = [5], -1," 4:
"
5086," arr = [7,7,7,7,7,7,7]", 7," 5:
"
5087," arr = [2,2,3,4]", 2," 1:
"
5087," arr = [1,2,2,3,3,3]", 3," 2:
"
5087," arr = [2,2,2,3,3]", -1," 3:
"
5087, arr = [5], -1," 4:
"
5087," arr = [7,7,7,7,7,7,7]", 7," 5:
"
5088," arr = [2,2,3,4]", 2," 1:
"
5088," arr = [1,2,2,3,3,3]", 3," 2:
"
5088," arr = [2,2,2,3,3]", -1," 3:
"
5088, arr = [5], -1," 4:
"
5088," arr = [7,7,7,7,7,7,7]", 7," 5:
"
5089," arr = [2,2,3,4]", 2," 1:
"
5089," arr = [1,2,2,3,3,3]", 3," 2:
"
5089," arr = [2,2,2,3,3]", -1," 3:
"
5089, arr = [5], -1," 4:
"
5089," arr = [7,7,7,7,7,7,7]", 7," 5:
"
5090," rating = [2,5,3,4,1]", 3," 1:
"
5090," rating = [2,1,3]", 0," 2:
"
5090," rating = [1,2,3,4]", 4," 3:
"
5091," rating = [2,5,3,4,1]", 3," 1:
"
5091," rating = [2,1,3]", 0," 2:
"
5091," rating = [1,2,3,4]", 4," 3:
"
5092," rating = [2,5,3,4,1]", 3," 1:
"
5092," rating = [2,1,3]", 0," 2:
"
5092," rating = [1,2,3,4]", 4," 3:
"
5093," rating = [2,5,3,4,1]", 3," 1:
"
5093," rating = [2,1,3]", 0," 2:
"
5093," rating = [1,2,3,4]", 4," 3:
"
5098," n = 2, s1 = ""aa"", s2 = ""da"", evil = ""b""", 51 ," 1:
"
5098," n = 8, s1 = ""leetcode"", s2 = ""leetgoes"", evil = ""leet""", 0 ," 2:
"
5098," n = 2, s1 = ""gx"", s2 = ""gz"", evil = ""x""", 2," 3:
"
5099," n = 2, s1 = ""aa"", s2 = ""da"", evil = ""b""", 51 ," 1:
"
5099," n = 8, s1 = ""leetcode"", s2 = ""leetgoes"", evil = ""leet""", 0 ," 2:
"
5099," n = 2, s1 = ""gx"", s2 = ""gz"", evil = ""x""", 2," 3:
"
5100," n = 2, s1 = ""aa"", s2 = ""da"", evil = ""b""", 51 ," 1:
"
5100," n = 8, s1 = ""leetcode"", s2 = ""leetgoes"", evil = ""leet""", 0 ," 2:
"
5100," n = 2, s1 = ""gx"", s2 = ""gz"", evil = ""x""", 2," 3:
"
5101," n = 2, s1 = ""aa"", s2 = ""da"", evil = ""b""", 51 ," 1:
"
5101," n = 8, s1 = ""leetcode"", s2 = ""leetgoes"", evil = ""leet""", 0 ," 2:
"
5101," n = 2, s1 = ""gx"", s2 = ""gz"", evil = ""x""", 2," 3:
"
5102, n = 13, 4," 1:
"
5102, n = 2, 2," 2:
"
5102, n = 15, 6," 3:
"
5102, n = 24, 5," 4:
"
5103, n = 13, 4," 1:
"
5103, n = 2, 2," 2:
"
5103, n = 15, 6," 3:
"
5103, n = 24, 5," 4:
"
5104, n = 13, 4," 1:
"
5104, n = 2, 2," 2:
"
5104, n = 15, 6," 3:
"
5104, n = 24, 5," 4:
"
5105, n = 13, 4," 1:
"
5105, n = 2, 2," 2:
"
5105, n = 15, 6," 3:
"
5105, n = 24, 5," 4:
"
5106," s = ""annabelle"", k = 2", true," 1:
"
5106," s = ""leetcode"", k = 3", false," 2:
"
5106," s = ""true"", k = 4", true," 3:
"
5106," s = ""yzyzyzyzyzyzyzy"", k = 2", true," 4:
"
5106," s = ""cr"", k = 7", false," 5:
"
5107," s = ""annabelle"", k = 2", true," 1:
"
5107," s = ""leetcode"", k = 3", false," 2:
"
5107," s = ""true"", k = 4", true," 3:
"
5107," s = ""yzyzyzyzyzyzyzy"", k = 2", true," 4:
"
5107," s = ""cr"", k = 7", false," 5:
"
5108," s = ""annabelle"", k = 2", true," 1:
"
5108," s = ""leetcode"", k = 3", false," 2:
"
5108," s = ""true"", k = 4", true," 3:
"
5108," s = ""yzyzyzyzyzyzyzy"", k = 2", true," 4:
"
5108," s = ""cr"", k = 7", false," 5:
"
5109," s = ""annabelle"", k = 2", true," 1:
"
5109," s = ""leetcode"", k = 3", false," 2:
"
5109," s = ""true"", k = 4", true," 3:
"
5109," s = ""yzyzyzyzyzyzyzy"", k = 2", true," 4:
"
5109," s = ""cr"", k = 7", false," 5:
"
5110," radius = 1, x_center = 0, y_center = 0, x1 = 1, y1 = -1, x2 = 3, y2 = 1", true," 1:
"
5110," radius = 1, x_center = 0, y_center = 0, x1 = -1, y1 = 0, x2 = 0, y2 = 1", true," 2:
"
5110," radius = 1, x_center = 1, y_center = 1, x1 = -3, y1 = -3, x2 = 3, y2 = 3", true," 3:
"
5110," radius = 1, x_center = 1, y_center = 1, x1 = 1, y1 = -3, x2 = 2, y2 = -1", false," 4:
"
5111," radius = 1, x_center = 0, y_center = 0, x1 = 1, y1 = -1, x2 = 3, y2 = 1", true," 1:
"
5111," radius = 1, x_center = 0, y_center = 0, x1 = -1, y1 = 0, x2 = 0, y2 = 1", true," 2:
"
5111," radius = 1, x_center = 1, y_center = 1, x1 = -3, y1 = -3, x2 = 3, y2 = 3", true," 3:
"
5111," radius = 1, x_center = 1, y_center = 1, x1 = 1, y1 = -3, x2 = 2, y2 = -1", false," 4:
"
5112," radius = 1, x_center = 0, y_center = 0, x1 = 1, y1 = -1, x2 = 3, y2 = 1", true," 1:
"
5112," radius = 1, x_center = 0, y_center = 0, x1 = -1, y1 = 0, x2 = 0, y2 = 1", true," 2:
"
5112," radius = 1, x_center = 1, y_center = 1, x1 = -3, y1 = -3, x2 = 3, y2 = 3", true," 3:
"
5112," radius = 1, x_center = 1, y_center = 1, x1 = 1, y1 = -3, x2 = 2, y2 = -1", false," 4:
"
5113," radius = 1, x_center = 0, y_center = 0, x1 = 1, y1 = -1, x2 = 3, y2 = 1", true," 1:
"
5113," radius = 1, x_center = 0, y_center = 0, x1 = -1, y1 = 0, x2 = 0, y2 = 1", true," 2:
"
5113," radius = 1, x_center = 1, y_center = 1, x1 = -3, y1 = -3, x2 = 3, y2 = 3", true," 3:
"
5113," radius = 1, x_center = 1, y_center = 1, x1 = 1, y1 = -3, x2 = 2, y2 = -1", false," 4:
"
5114," satisfaction = [-1,-8,0,5,-9]", 14," 1:
"
5114," satisfaction = [4,3,2]", 20," 2:
"
5114," satisfaction = [-1,-4,-5]", 0," 3:
"
5114," satisfaction = [-2,5,-1,0,3,-3]", 35," 4:
"
5115," satisfaction = [-1,-8,0,5,-9]", 14," 1:
"
5115," satisfaction = [4,3,2]", 20," 2:
"
5115," satisfaction = [-1,-4,-5]", 0," 3:
"
5115," satisfaction = [-2,5,-1,0,3,-3]", 35," 4:
"
5116," satisfaction = [-1,-8,0,5,-9]", 14," 1:
"
5116," satisfaction = [4,3,2]", 20," 2:
"
5116," satisfaction = [-1,-4,-5]", 0," 3:
"
5116," satisfaction = [-2,5,-1,0,3,-3]", 35," 4:
"
5117," satisfaction = [-1,-8,0,5,-9]", 14," 1:
"
5117," satisfaction = [4,3,2]", 20," 2:
"
5117," satisfaction = [-1,-4,-5]", 0," 3:
"
5117," satisfaction = [-2,5,-1,0,3,-3]", 35," 4:
"
5118," nums = [4,3,10,9,8]"," [10,9] "," 1:
"
5118," nums = [4,4,7,6,7]"," [7,7,6] "," 2:
"
5118, nums = [6], [6]," 3:
"
5119," nums = [4,3,10,9,8]"," [10,9] "," 1:
"
5119," nums = [4,4,7,6,7]"," [7,7,6] "," 2:
"
5119, nums = [6], [6]," 3:
"
5120," nums = [4,3,10,9,8]"," [10,9] "," 1:
"
5120," nums = [4,4,7,6,7]"," [7,7,6] "," 2:
"
5120, nums = [6], [6]," 3:
"
5121," nums = [4,3,10,9,8]"," [10,9] "," 1:
"
5121," nums = [4,4,7,6,7]"," [7,7,6] "," 2:
"
5121, nums = [6], [6]," 3:
"
5122," s = ""1101""", 6," 1:
"
5122," s = ""10""", 1," 2:
"
5122," s = ""1""", 0," 3:
"
5123," s = ""1101""", 6," 1:
"
5123," s = ""10""", 1," 2:
"
5123," s = ""1""", 0," 3:
"
5124," s = ""1101""", 6," 1:
"
5124," s = ""10""", 1," 2:
"
5124," s = ""1""", 0," 3:
"
5125," s = ""1101""", 6," 1:
"
5125," s = ""10""", 1," 2:
"
5125," s = ""1""", 0," 3:
"
5126," a = 1, b = 1, c = 7"," ""ccaccbcc"""," 1:
"
5126," a = 2, b = 2, c = 1"," ""aabbc"""," 2:
"
5126," a = 7, b = 1, c = 0"," ""aabaa"""," 3:
"
5127," a = 1, b = 1, c = 7"," ""ccaccbcc"""," 1:
"
5127," a = 2, b = 2, c = 1"," ""aabbc"""," 2:
"
5127," a = 7, b = 1, c = 0"," ""aabaa"""," 3:
"
5128," a = 1, b = 1, c = 7"," ""ccaccbcc"""," 1:
"
5128," a = 2, b = 2, c = 1"," ""aabbc"""," 2:
"
5128," a = 7, b = 1, c = 0"," ""aabaa"""," 3:
"
5129," a = 1, b = 1, c = 7"," ""ccaccbcc"""," 1:
"
5129," a = 2, b = 2, c = 1"," ""aabbc"""," 2:
"
5129," a = 7, b = 1, c = 0"," ""aabaa"""," 3:
"
5130," values = [1,2,3,7]"," ""Bob"""," 1:
"
5130," values = [1,2,3,-9]"," ""Alice"""," 2:
"
5130," values = [1,2,3,6]"," ""Tie"""," 3:
"
5130," values = [1,2,3,-1,-2,-3,7]"," ""Alice"""," 4:
"
5130," values = [-1,-2,-3]"," ""Tie"""," 5:
"
5131," values = [1,2,3,7]"," ""Bob"""," 1:
"
5131," values = [1,2,3,-9]"," ""Alice"""," 2:
"
5131," values = [1,2,3,6]"," ""Tie"""," 3:
"
5131," values = [1,2,3,-1,-2,-3,7]"," ""Alice"""," 4:
"
5131," values = [-1,-2,-3]"," ""Tie"""," 5:
"
5132," values = [1,2,3,7]"," ""Bob"""," 1:
"
5132," values = [1,2,3,-9]"," ""Alice"""," 2:
"
5132," values = [1,2,3,6]"," ""Tie"""," 3:
"
5132," values = [1,2,3,-1,-2,-3,7]"," ""Alice"""," 4:
"
5132," values = [-1,-2,-3]"," ""Tie"""," 5:
"
5133," values = [1,2,3,7]"," ""Bob"""," 1:
"
5133," values = [1,2,3,-9]"," ""Alice"""," 2:
"
5133," values = [1,2,3,6]"," ""Tie"""," 3:
"
5133," values = [1,2,3,-1,-2,-3,7]"," ""Alice"""," 4:
"
5133," values = [-1,-2,-3]"," ""Tie"""," 5:
"
5134," words = [""mass"",""as"",""hero"",""superhero""]"," [""as"",""hero""]"," 1:
"
5134," words = [""leetcode"",""et"",""code""]"," [""et"",""code""]"," 2:
"
5134," words = [""blue"",""green"",""bu""]", []," 3:
"
5135," words = [""mass"",""as"",""hero"",""superhero""]"," [""as"",""hero""]"," 1:
"
5135," words = [""leetcode"",""et"",""code""]"," [""et"",""code""]"," 2:
"
5135," words = [""blue"",""green"",""bu""]", []," 3:
"
5136," words = [""mass"",""as"",""hero"",""superhero""]"," [""as"",""hero""]"," 1:
"
5136," words = [""leetcode"",""et"",""code""]"," [""et"",""code""]"," 2:
"
5136," words = [""blue"",""green"",""bu""]", []," 3:
"
5137," words = [""mass"",""as"",""hero"",""superhero""]"," [""as"",""hero""]"," 1:
"
5137," words = [""leetcode"",""et"",""code""]"," [""et"",""code""]"," 2:
"
5137," words = [""blue"",""green"",""bu""]", []," 3:
"
5138," queries = [3,1,2,1], m = 5"," [2,1,2,1] "," 1:
"
5138," queries = [4,1,2,2], m = 4"," [3,1,2,0]"," 2:
"
5138," queries = [7,5,5,8,3], m = 8"," [6,5,0,7,5]"," 3:
"
5139," queries = [3,1,2,1], m = 5"," [2,1,2,1] "," 1:
"
5139," queries = [4,1,2,2], m = 4"," [3,1,2,0]"," 2:
"
5139," queries = [7,5,5,8,3], m = 8"," [6,5,0,7,5]"," 3:
"
5140," queries = [3,1,2,1], m = 5"," [2,1,2,1] "," 1:
"
5140," queries = [4,1,2,2], m = 4"," [3,1,2,0]"," 2:
"
5140," queries = [7,5,5,8,3], m = 8"," [6,5,0,7,5]"," 3:
"
5141," queries = [3,1,2,1], m = 5"," [2,1,2,1] "," 1:
"
5141," queries = [4,1,2,2], m = 4"," [3,1,2,0]"," 2:
"
5141," queries = [7,5,5,8,3], m = 8"," [6,5,0,7,5]"," 3:
"
5142," text = ""&amp; is an HTML entity but &ambassador; is not."""," ""& is an HTML entity but &ambassador; is not."""," 1:
"
5142," text = ""and I quote: &quot;...&quot;"""," ""and I quote: \""...\"""""," 2:
"
5142," text = ""Stay home! Practice on Leetcode :)"""," ""Stay home! Practice on Leetcode :)"""," 3:
"
5142," text = ""x &gt; y &amp;&amp; x &lt; y is always false"""," ""x > y && x < y is always false"""," 4:
"
5142," text = ""leetcode.com&frasl;problemset&frasl;all"""," ""leetcode.com/problemset/all"""," 5:
"
5143," text = ""&amp; is an HTML entity but &ambassador; is not."""," ""& is an HTML entity but &ambassador; is not."""," 1:
"
5143," text = ""and I quote: &quot;...&quot;"""," ""and I quote: \""...\"""""," 2:
"
5143," text = ""Stay home! Practice on Leetcode :)"""," ""Stay home! Practice on Leetcode :)"""," 3:
"
5143," text = ""x &gt; y &amp;&amp; x &lt; y is always false"""," ""x > y && x < y is always false"""," 4:
"
5143," text = ""leetcode.com&frasl;problemset&frasl;all"""," ""leetcode.com/problemset/all"""," 5:
"
5144," text = ""&amp; is an HTML entity but &ambassador; is not."""," ""& is an HTML entity but &ambassador; is not."""," 1:
"
5144," text = ""and I quote: &quot;...&quot;"""," ""and I quote: \""...\"""""," 2:
"
5144," text = ""Stay home! Practice on Leetcode :)"""," ""Stay home! Practice on Leetcode :)"""," 3:
"
5144," text = ""x &gt; y &amp;&amp; x &lt; y is always false"""," ""x > y && x < y is always false"""," 4:
"
5144," text = ""leetcode.com&frasl;problemset&frasl;all"""," ""leetcode.com/problemset/all"""," 5:
"
5145," text = ""&amp; is an HTML entity but &ambassador; is not."""," ""& is an HTML entity but &ambassador; is not."""," 1:
"
5145," text = ""and I quote: &quot;...&quot;"""," ""and I quote: \""...\"""""," 2:
"
5145," text = ""Stay home! Practice on Leetcode :)"""," ""Stay home! Practice on Leetcode :)"""," 3:
"
5145," text = ""x &gt; y &amp;&amp; x &lt; y is always false"""," ""x > y && x < y is always false"""," 4:
"
5145," text = ""leetcode.com&frasl;problemset&frasl;all"""," ""leetcode.com/problemset/all"""," 5:
"
5146, n = 1, 12," 1:
"
5146, n = 2, 54," 2:
"
5146, n = 3, 246," 3:
"
5146, n = 7, 106494," 4:
"
5146, n = 5000, 30228214," 5:
"
5147, n = 1, 12," 1:
"
5147, n = 2, 54," 2:
"
5147, n = 3, 246," 3:
"
5147, n = 7, 106494," 4:
"
5147, n = 5000, 30228214," 5:
"
5148, n = 1, 12," 1:
"
5148, n = 2, 54," 2:
"
5148, n = 3, 246," 3:
"
5148, n = 7, 106494," 4:
"
5148, n = 5000, 30228214," 5:
"
5149, n = 1, 12," 1:
"
5149, n = 2, 54," 2:
"
5149, n = 3, 246," 3:
"
5149, n = 7, 106494," 4:
"
5149, n = 5000, 30228214," 5:
"
5150," nums = [-3,2,-3,4,2]", 5," 1:
"
5150," nums = [1,2]", 1," 2:
"
5150," nums = [1,-2,-3]", 5," 3:
"
5151," nums = [-3,2,-3,4,2]", 5," 1:
"
5151," nums = [1,2]", 1," 2:
"
5151," nums = [1,-2,-3]", 5," 3:
"
5152," nums = [-3,2,-3,4,2]", 5," 1:
"
5152," nums = [1,2]", 1," 2:
"
5152," nums = [1,-2,-3]", 5," 3:
"
5153," nums = [-3,2,-3,4,2]", 5," 1:
"
5153," nums = [1,2]", 1," 2:
"
5153," nums = [1,-2,-3]", 5," 3:
"
5154, k = 7, 2 ," 1:
"
5154, k = 10, 2 ," 2:
"
5154, k = 19, 3 ," 3:
"
5155, k = 7, 2 ," 1:
"
5155, k = 10, 2 ," 2:
"
5155, k = 19, 3 ," 3:
"
5156, k = 7, 2 ," 1:
"
5156, k = 10, 2 ," 2:
"
5156, k = 19, 3 ," 3:
"
5157, k = 7, 2 ," 1:
"
5157, k = 10, 2 ," 2:
"
5157, k = 19, 3 ," 3:
"
5158," n = 1, k = 3"," ""c"""," 1:
"
5158," n = 1, k = 4"," """""," 2:
"
5158," n = 3, k = 9"," ""cab"""," 3:
"
5158," n = 2, k = 7"," """""," 4:
"
5158," n = 10, k = 100"," ""abacbabacb"""," 5:
"
5159," n = 1, k = 3"," ""c"""," 1:
"
5159," n = 1, k = 4"," """""," 2:
"
5159," n = 3, k = 9"," ""cab"""," 3:
"
5159," n = 2, k = 7"," """""," 4:
"
5159," n = 10, k = 100"," ""abacbabacb"""," 5:
"
5160," n = 1, k = 3"," ""c"""," 1:
"
5160," n = 1, k = 4"," """""," 2:
"
5160," n = 3, k = 9"," ""cab"""," 3:
"
5160," n = 2, k = 7"," """""," 4:
"
5160," n = 10, k = 100"," ""abacbabacb"""," 5:
"
5161," n = 1, k = 3"," ""c"""," 1:
"
5161," n = 1, k = 4"," """""," 2:
"
5161," n = 3, k = 9"," ""cab"""," 3:
"
5161," n = 2, k = 7"," """""," 4:
"
5161," n = 10, k = 100"," ""abacbabacb"""," 5:
"
5162," s = ""1000"", k = 10000", 1," 1:
"
5162," s = ""1000"", k = 10", 0," 2:
"
5162," s = ""1317"", k = 2000", 8," 3:
"
5162," s = ""2020"", k = 30", 1," 4:
"
5162," s = ""1234567890"", k = 90", 34," 5:
"
5163," s = ""1000"", k = 10000", 1," 1:
"
5163," s = ""1000"", k = 10", 0," 2:
"
5163," s = ""1317"", k = 2000", 8," 3:
"
5163," s = ""2020"", k = 30", 1," 4:
"
5163," s = ""1234567890"", k = 90", 34," 5:
"
5164," s = ""1000"", k = 10000", 1," 1:
"
5164," s = ""1000"", k = 10", 0," 2:
"
5164," s = ""1317"", k = 2000", 8," 3:
"
5164," s = ""2020"", k = 30", 1," 4:
"
5164," s = ""1234567890"", k = 90", 34," 5:
"
5165," s = ""1000"", k = 10000", 1," 1:
"
5165," s = ""1000"", k = 10", 0," 2:
"
5165," s = ""1317"", k = 2000", 8," 3:
"
5165," s = ""2020"", k = 30", 1," 4:
"
5165," s = ""1234567890"", k = 90", 34," 5:
"
5166," s = ""a0b1c2"""," ""0a1b2c"""," 1:
"
5166," s = ""leetcode"""," """""," 2:
"
5166," s = ""1229857369"""," """""," 3:
"
5166," s = ""covid2019"""," ""c2o0v1i9d"""," 4:
"
5166," s = ""ab123"""," ""1a2b3"""," 5:
"
5167," s = ""a0b1c2"""," ""0a1b2c"""," 1:
"
5167," s = ""leetcode"""," """""," 2:
"
5167," s = ""1229857369"""," """""," 3:
"
5167," s = ""covid2019"""," ""c2o0v1i9d"""," 4:
"
5167," s = ""ab123"""," ""1a2b3"""," 5:
"
5168," s = ""a0b1c2"""," ""0a1b2c"""," 1:
"
5168," s = ""leetcode"""," """""," 2:
"
5168," s = ""1229857369"""," """""," 3:
"
5168," s = ""covid2019"""," ""c2o0v1i9d"""," 4:
"
5168," s = ""ab123"""," ""1a2b3"""," 5:
"
5169," s = ""a0b1c2"""," ""0a1b2c"""," 1:
"
5169," s = ""leetcode"""," """""," 2:
"
5169," s = ""1229857369"""," """""," 3:
"
